,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
10100,10100,10100,Wandsworth,2021-05-24,Loney Miller,0,"Replingham Road, London SW18",0,0,pre-owned,725000.0,flat,0,Other,3 bed flat for sale,51.445793,-0.199433,120.0,3,2,1,2021-05-24,725000.0,1,1,1,Southfields,555,4,"[5, 0, 0, 2]"
10101,10101,10101,Wandsworth,2021-05-24,Hamptons - Balham Sales,1,"Alexander Mews, London SW16",0,0,pre-owned,675000.0,mews,0,freehold,3 bed mews house for sale,51.425213,-0.141522,96.0,3,0,0,2021-05-24,700000.0,0,1,1,Chesham,1529,1,"[3, 0, 0, 0]"
10102,10102,10102,Wandsworth,2021-05-24,Jacksons Estate Agents - Balham,0,"Old Devonshire Road, London SW12",0,0,pre-owned,400000.0,flat,0,Other,1 bed flat for sale,51.446513,-0.148026,516.0,1,1,1,2021-05-24,400000.0,0,0,1,Chesham,545,26,"[9, 0, 0, 5]"
10103,10103,10103,Wandsworth,2021-05-24,Dexters - Battersea,0,"Mossbury Road, London SW11",0,0,pre-owned,750000.0,flat,0,leasehold,2 bed flat for sale,51.46445,-0.166487,87.0,2,1,2,2021-05-24,775000.0,1,0,0,Clapham South,1525,49,"[5, 4, 1, 4]"
10104,10104,10104,Wandsworth,2021-05-24,Savills - Wandsworth,0,"Summerbee House, 27 Eltringham Street, London SW18",0,0,pre-owned,550000.0,flat,0,leasehold,2 bed flat for sale,51.4621,-0.183607,71.0,2,2,1,2021-05-24,550000.0,1,0,0,Chesham,1608,26,"[4, 2, 0, 0]"
10105,10105,10105,Wandsworth,2021-05-24,Loney Miller,0,"Wimbledon Park Road, London SW18",0,0,pre-owned,665000.0,flat,0,Other,2 bed flat for sale,51.45119,-0.202192,79.0,2,2,1,2021-05-24,695000.0,1,0,0,Southfields,565,3,"[8, 0, 0, 1]"
10106,10106,10106,Wandsworth,2021-05-24,Townends - Streatham,0,"Links Road, London SW17",0,0,pre-owned,750000.0,end_terrace,0,freehold,5 bed end terrace house for sale,51.418945,-0.153102,158.0,5,2,2,2021-05-24,750000.0,1,0,1,Tooting Broadway,1122,4,"[4, 0, 0, 0]"
10107,10107,10107,Wandsworth,2021-05-22,Knight Frank - Battersea and Riverside Sales,0,"Cascade Court, 1 Sopwith Way, Battersea, London SW11",0,0,pre-owned,725000.0,flat,0,Other,1 bed flat for sale,51.4806,-0.1485,53.0,1,1,1,2021-05-22,750000.0,1,0,0,Sloane Square,1114,14,"[2, 0, 1, 3]"
10108,10108,10108,Wandsworth,2021-05-22,CB Williams Property,0,"Clapham Common Northside, London SW4",0,0,pre-owned,2695000.0,end_terrace,0,freehold,5 bed end terrace house for sale,51.461505,-0.153434,301.0,5,5,4,2021-05-22,2695000.0,1,0,1,Chesham,771,12,"[10, 1, 0, 0]"
10109,10109,10109,Wandsworth,2021-05-22,Knight Frank - Battersea and Riverside Sales,0,"Albion Riverside Building, 8 Hester Road, London SW11",0,0,pre-owned,1000000.0,flat,0,Other,2 bed flat for sale,51.4801,-0.1695,89.0,2,2,1,2021-05-22,1000000.0,0,1,0,Chesham,1439,19,"[4, 0, 0, 2]"
10110,10110,10110,Wandsworth,2021-05-21,LRC - London Sales and Letting Agency,0,"Ponton Road, Nine Elms, London SW8",0,0,pre-owned,999950.0,flat,0,leasehold,3 bed flat for sale,51.4801051153846,-0.134300346153846,93.0,3,2,1,2021-05-21,999950.0,1,0,0,Chesham,878,8,"[1, 1, 0, 2]"
10111,10111,10111,Wandsworth,2021-05-21,LRC - London Sales and Letting Agency,0,"Ponton Road, Nine Elms, London SW8",0,0,pre-owned,790000.0,flat,0,leasehold,2 bed flat for sale,51.4801051153846,-0.134300346153846,74.0,2,2,1,2021-05-21,790000.0,1,0,0,Chesham,878,8,"[1, 1, 0, 2]"
10112,10112,10112,Wandsworth,2021-05-21,LRC - London Sales and Letting Agency,1,"Battersea Power Station, Nine Elms, London SW8",0,0,new,2250000.0,flat,0,leasehold,3 bed flat for sale,51.4801051153846,-0.134300346153846,142.0,3,2,1,2021-05-21,2250000.0,1,0,1,Chesham,878,8,"[1, 1, 0, 2]"
10113,10113,10113,Wandsworth,2021-05-21,Grand Estates,0,"Wandsworth Static Site, Wandsworth, London SW18",0,0,pre-owned,39995.0,detached,0,leasehold,2 bed detached house for sale,51.438944,-0.187058,40.0,2,0,0,2021-05-21,39995.0,0,0,0,Wimbledon Park,1400,15,"[6, 1, 1, 1]"
10114,10114,10114,Wandsworth,2021-05-21,LRC - London Sales and Letting Agency,1,"Battersea Power Station, Nine Elms, London SW8",0,0,new,1340000.0,flat,0,leasehold,2 bed flat for sale,51.4801051153846,-0.134300346153846,80.0,2,2,1,2021-05-21,1340000.0,1,0,1,Chesham,878,8,"[1, 1, 0, 2]"
10115,10115,10115,Wandsworth,2021-05-21,LRC - London Sales and Letting Agency,1,"Battersea Power Station, Nine Elms, London SW8",0,0,new,1050000.0,flat,0,leasehold,1 bed flat for sale,51.4801051153846,-0.134300346153846,57.0,1,1,1,2021-05-21,1050000.0,1,0,1,Chesham,878,8,"[1, 1, 0, 2]"
10116,10116,10116,Wandsworth,2021-05-21,LRC - London Sales and Letting Agency,1,"Battersea Power Station, Nine Elms, London SW8",0,0,new,845000.0,studio,0,leasehold,Studio for sale,51.4801051153846,-0.134300346153846,44.0,0,1,0,2021-05-21,845000.0,1,0,1,Chesham,878,8,"[1, 1, 0, 2]"
10117,10117,10117,Wandsworth,2021-05-21,Orlando Reid Ltd,1,"Streatham High Road, London SW16",0,0,pre-owned,450000.0,flat,0,leasehold,2 bed flat for sale,51.424508,-0.131877,65.0,2,2,1,2021-05-21,450000.0,1,1,0,Chesham,2060,5,"[2, 0, 1, 4]"
10118,10118,10118,Wandsworth,2021-05-21,MyLondonHome Battersea,1,"Sky Gardens, 155 Wandsworth Road, Vauxhall SW8",0,0,pre-owned,775000.0,flat,0,leasehold,2 bed flat for sale,51.481572,-0.127261,73.0,2,2,1,2021-05-21,800000.0,0,0,1,Vauxhall,481,17,"[4, 2, 0, 1]"
10119,10119,10119,Wandsworth,2021-05-21,Prime London (Central and Riverside),1,"Switch House East, Battersea Power Station, London SW11",0,0,new,1075000.0,flat,0,Other,1 bed flat for sale,51.480447,-0.144605,58.0,1,1,1,2021-05-21,1075000.0,0,0,1,Chesham,1618,16,"[4, 1, 1, 3]"
10120,10120,10120,Wandsworth,2021-05-21,"Purplebricks, Head Office",0,"Vant Road, Tooting SW17",0,0,pre-owned,480000.0,flat,1,leasehold,2 bed flat for sale,51.425313,-0.163489,81.0,2,1,1,2021-05-21,490000.0,0,0,0,Tooting Broadway,341,77,"[7, 1, 0, 4]"
10121,10121,10121,Wandsworth,2021-05-21,Hamptons - Battersea and Wandsworth Sales,0,"Wynter Street, London SW11",0,0,pre-owned,1050000.0,detached,0,freehold,4 bed detached house for sale,51.462819,-0.1798,125.0,4,3,1,2021-05-21,1050000.0,0,0,1,Chesham,1817,20,"[6, 3, 0, 0]"
10122,10122,10122,Wandsworth,2021-05-21,The Modern House,0,"Hotham Hall, Hotham Road, London SW15",0,0,pre-owned,3250000.0,flat,0,share_of_freehold,3 bed flat for sale,51.464767,-0.222055,279.0,3,2,0,2021-05-21,3250000.0,0,1,1,Upminster,894,34,"[6, 2, 0, 4]"
10123,10123,10123,Wandsworth,2021-05-21,Winkworth - Battersea,0,"Grayshott Road, London SW11",0,0,pre-owned,450000.0,flat,0,leasehold,1 bed flat for sale,51.467933,-0.158605,55.0,1,1,1,2021-05-21,450000.0,0,0,0,Chesham,1438,32,"[8, 1, 2, 1]"
10124,10124,10124,Wandsworth,2021-05-21,Nested Ltd,1,"Parkgate Road, Battersea Park, London SW11",0,0,pre-owned,850000.0,flat,0,leasehold,1 bed flat for sale,51.479081,-0.168132,67.0,1,1,1,2021-05-21,850000.0,0,1,1,Chesham,1556,21,"[6, 0, 0, 2]"
10125,10125,10125,Wandsworth,2021-05-21,Dexters - Battersea,0,"Stormont Road, London SW11",0,0,pre-owned,1400000.0,Other,0,freehold,5 bed property for sale,51.462248,-0.155436,177.0,5,3,2,2021-05-21,1450000.0,0,0,1,Chesham,929,25,"[9, 1, 1, 0]"
10126,10126,10126,Wandsworth,2021-05-20,Savills - Wandsworth,0,"Ballantine Street, London SW18",0,0,pre-owned,1125000.0,terraced,0,freehold,3 bed terraced house for sale,51.460384,-0.186626,116.0,3,2,1,2021-05-20,1125000.0,1,0,1,Parsons Green,1729,21,"[5, 0, 0, 0]"
10127,10127,10127,Wandsworth,2021-05-20,Garton Jones - Chelsea Bridge Wharf,0,"Burnelli Building, Chelsea Bridge Wharf, London SW11",0,0,pre-owned,650000.0,flat,0,Other,1 bed flat for sale,51.481468,-0.148107,59.0,1,1,1,2021-05-20,650000.0,0,0,0,Sloane Square,1075,12,"[1, 0, 1, 3]"
10128,10128,10128,Wandsworth,2021-05-20,H&G Property,1,"Bridges Court, London SW11",0,0,new,725000.0,flat,0,Other,2 bed flat for sale,51.468728,-0.179066,85.0,2,2,1,2021-05-20,725000.0,1,1,1,Chesham,1954,12,"[3, 3, 0, 0]"
10129,10129,10129,Wandsworth,2021-05-20,Tyron Ash,1,"Battersea Power Station, London SW11",0,0,new,1070000.0,flat,0,Other,1 bed flat for sale,51.481822,-0.144398,46452.0,1,1,0,2021-05-20,1070000.0,0,0,0,Chesham,1835,14,"[3, 1, 1, 3]"
10130,10130,10130,Wandsworth,2021-05-20,Tyron Ash,1,"Battersea Power Station, London SW11",0,0,new,1070000.0,flat,0,leasehold,1 bed flat for sale,51.481697,-0.146043,46452.0,1,1,0,2021-05-20,1070000.0,0,0,0,Chesham,1498,12,"[3, 1, 1, 3]"
10131,10131,10131,Wandsworth,2021-05-20,Tyron Ash,1,"Battersea Power Station, London SW11",0,0,new,1070000.0,flat,0,Other,1 bed flat for sale,51.481822,-0.144398,46452.0,1,1,0,2021-05-20,1070000.0,0,0,0,Chesham,1835,14,"[3, 1, 1, 3]"
10132,10132,10132,Wandsworth,2021-05-20,Tyron Ash,0,"Battersea Roof Gardens, Battersea, London SW11",0,0,pre-owned,1750000.0,flat,0,Other,2 bed flat for sale,51.481761,-0.145251,23.0,2,2,1,2021-05-20,1750000.0,0,0,1,Chesham,1497,13,"[3, 1, 1, 3]"
10133,10133,10133,Wandsworth,2021-05-20,Tyron Ash,1,"Battersea Power Station, London SW11",0,0,new,1075000.0,flat,0,Other,1 bed flat for sale,51.481822,-0.144398,46452.0,1,1,0,2021-05-20,1075000.0,0,0,0,Chesham,1835,14,"[3, 1, 1, 3]"
10134,10134,10134,Wandsworth,2021-05-20,UK BC,1,"Vista Chelsea, London SW11",0,0,new,1395000.0,flat,0,leasehold,2 bed flat for sale,51.480252,-0.148279,73.0,2,2,1,2021-05-20,1395000.0,1,1,0,Sloane Square,1227,15,"[3, 0, 1, 3]"
10135,10135,10135,Wandsworth,2021-05-20,UK BC,1,"John Islip Street, Westminster, London SW1P",0,0,new,995950.0,flat,0,leasehold,1 bed flat for sale,51.481026,-0.135804,56.0,1,1,1,2021-05-20,995950.0,0,1,1,Chesham,827,9,"[1, 1, 0, 1]"
10136,10136,10136,Wandsworth,2021-05-20,Rampton Baseley,0,"Bramfield Road, London SW11",0,0,pre-owned,1665000.0,terraced,0,freehold,5 bed terraced house for sale,51.455137,-0.166472,175.0,5,3,2,2021-05-20,1665000.0,1,0,1,Chesham,1237,19,"[11, 1, 0, 0]"
10137,10137,10137,Wandsworth,2021-05-20,Allan Fuller,0,"Holly Tree Close, London SW19",0,0,pre-owned,425000.0,flat,0,Other,2 bed flat for sale,51.444881,-0.221243,67.0,2,1,1,2021-05-20,425000.0,0,1,1,Southfields,867,1,"[5, 0, 0, 1]"
10138,10138,10138,Wandsworth,2021-05-20,Rosewood Estates,0,"Hester Road, London SW11",0,0,pre-owned,3100000.0,flat,0,leasehold,3 bed flat for sale,51.480799,-0.16834,212.0,3,3,1,2021-05-20,3100000.0,0,1,0,Chesham,1332,20,"[5, 0, 0, 2]"
10139,10139,10139,Wandsworth,2021-05-20,H&G Property,1,"Baltimore House, Battersea Reach SW18",0,0,new,1175000.0,flat,0,Other,3 bed flat for sale,51.46396,-0.184399,123.0,3,2,1,2021-05-20,1175000.0,1,1,1,Chesham,1508,19,"[5, 2, 0, 1]"
10140,10140,10140,Wandsworth,2021-05-20,H&G Property,1,"Juniper Drive, London SW18",0,0,new,685000.0,flat,0,Other,2 bed flat for sale,51.46396,-0.184399,71.0,2,2,1,2021-05-20,685000.0,1,1,1,Chesham,1508,19,"[5, 2, 0, 1]"
10141,10141,10141,Wandsworth,2021-05-20,Battersea & Nine Elms Estates,0,"Palmer Road, London SW11",0,0,pre-owned,2750000.0,flat,0,Other,3 bed flat for sale,51.478412,-0.145917,152.0,3,3,1,2021-05-20,2750000.0,1,1,0,Chesham,1456,10,"[5, 2, 0, 4]"
10142,10142,10142,Wandsworth,2021-05-20,Strike,0,"Farlow Road, London SW15",0,0,pre-owned,730000.0,flat,0,share_of_freehold,2 bed flat for sale,51.46745,-0.223208,74.0,2,1,1,2021-05-20,750000.0,0,0,1,Putney Bridge,890,19,"[5, 0, 0, 1]"
10143,10143,10143,Wandsworth,2021-05-20,H&G Property,0,"Clove Hitch Quay, Plantation Wharf SW11",0,0,pre-owned,1175000.0,flat,0,Other,3 bed flat for sale,51.466462,-0.181947,98.0,3,2,1,2021-05-20,1175000.0,1,0,0,Chesham,1693,11,"[5, 1, 0, 1]"
10144,10144,10144,Wandsworth,2021-05-19,Savills - Battersea Park,0,"Culvert Road, London SW11",0,0,pre-owned,570000.0,flat,0,leasehold,2 bed flat for sale,51.472093,-0.159495,68.0,2,0,1,2021-05-19,570000.0,1,0,0,Chesham,1965,18,"[10, 2, 1, 1]"
10145,10145,10145,Wandsworth,2021-05-19,Parkes Estate Agents,0,"Hebden Place, Nine Elms SW8",0,0,pre-owned,845995.0,flat,0,Other,2 bed flat for sale,51.48014,-0.128294,87.0,2,2,1,2021-05-19,845995.0,1,0,0,Vauxhall,566,13,"[3, 2, 0, 2]"
10146,10146,10146,Wandsworth,2021-05-19,"James Pendleton, Battersea Northcote Road Office",0,"Forthbridge Road, Battersea, London SW11",0,0,pre-owned,850000.0,flat,0,share_of_freehold,2 bed flat for sale,51.463047,-0.154895,111.0,2,2,1,2021-05-19,850000.0,1,0,0,Chesham,942,26,"[10, 2, 1, 0]"
10147,10147,10147,Wandsworth,2021-05-19,Bunn & Co,0,"Churchill Gardens, Pimlico SW1V",0,0,pre-owned,495000.0,flat,0,leasehold,2 bed flat for sale,51.486005,-0.14129,62.0,2,1,1,2021-05-19,525000.0,1,1,1,Pimlico,716,24,"[4, 0, 1, 3]"
10148,10148,10148,Wandsworth,2021-05-19,Maskells,0,"Cheyne Walk, Chelsea SW3",0,0,pre-owned,2995000.0,flat,0,Other,3 bed flat for sale,51.482463,-0.173208,165.0,3,2,1,2021-05-19,3250000.0,0,0,1,Chesham,1241,46,"[12, 5, 5, 2]"
